5611 5611,7616,6464,7605,4900,2904,9423,4672,991,1932,5529,7514,9544,9593,9086,177,9599,8465,7461,9028,8830,10218,2918,7958,4134,181,1188,7493,8825,7406,8897,2870,9277,8674,8880,10160,9394,8811,5977,7051,3680,8567,8409,7364,9761,10189,8221,7257,4565,2492,8680,9282,9317,9687,7289,7747,9415,7469,9598,9580,8780,5711,6771,8744,112,822,8508,2237,1539,8102,8001,6136,3028,8512,8860,8907,9514,9250,9251,9244,8876,9446,9271,9201,9096,9253,8749,9616,9229,9223,9365,9081,8278,9214,1253,2224,7511,756,10052,8163,7002,7678,8795,9572,5418,5538,8977,7819,5355,8475,7970,7755,2008,4776,4305,2691,5592,7396,8085,9268,546,7436,8618,9001,7656,6775,5120,10196,7773,6353,7957,7573,9743,9788,7325,3733,9279,6028,6591,7803,5838,4214,3631,2627,293,2127,8002,1023,7556,9331,9524,5090,9190,2119,1096,6772,5341,5437,909,5550,10236,568,6264,5117,747,1028,7126,1040,4331,2435,9363,2573,1139,4546,6984,9837,6810,1987,7459,5047,1097,5295,9742,8668,9332,10051,6510,9554,8842,7420,5451,4165,9169,8503,2211,2335,3521,4460,2173,10278
5616 5616,8585,1851,6539,9691,5931,4448,775,4588,6715,8177,9533,4255,8756,3801,8751,2084,9311,9653,3500,8441,8471,7305,8302,6873,3526,9526,7373,3561,3407,7806,8859,3198,8157,4374,176,8637,4133,7790,5351,2207,3666,5412,5185,685,6742,3928,3943,9757,10080,6843,8832,5668,9386,8913,2813,8551,2764,5583,7828,8180,2259,3890,7118,8693,6186,9113,7775,9310,9417,8774,5598,9409,8463,2027,4693,2417,4173,10211,1941,9852,9477,8366,8766,8682,304,5500,6528,3930,9725,5063,9951,7592,1764,1819,4856,2418,7380,240,57,5903,8023,9378,4190,4275,9975,8718,9501,8445,7668,8147,1239,7885,1872,6501,8256,855,7436,546,3438,3773,6050,9001,8618,5740,7268,7606,3055,3706,5303,5796,9117,4929,10277,5352,6866,7832,4196,2520,9243,8216,9095,1884,8575,975,5987,1960,5473,9466,8788,8078,9731,96,5745,10076,9945,9275,3934,8822,10099,38,8393,4319,4671,10092,3786,9663,9017,7541,6048,10223,6286,5115,4185,141,6684,74,7937,3803,2387,10309,1754,4435,9298,4596,1585,8058,4680,338,9108,6028,4857,7609,7929,8294,5665,5658,8442,7751,7660
5617 5617,213,1843,2737,6371,6764,1978,3908,7922,6986,6873,5705,3526,4708,3561,3198,4839,3600,5107,8637,4133,7790,5351,2207,3666,5412,5185,685,6742,3928,3943,6314,5439,6519,4656,7775,7617,2027,5145,1941,6528,5500,4212,5408,1764,4856,57,5903,8023,2418,4190,8147,1872,3692,6501,940,9331,7436,855,3438,3773,5740,4689,3706,3055,6286,5796,5352,4196,2520,3463,4386,1884,5987,1960,8078,5745,3934,4626,6048,5115,4185,5797,6999,5757,212,2387,5306,1754,4596,6185,2916,6093,4857,6997,5665,5651,8,1145,475,1748,8105,1659,1411,5993,1425,2095,236,64,3848,6985,8097,162,5939,4749,3337,5181,5128,5481,5798,6037,4979,8012,4002,2365,2867,4983,2222,6085,5212,5098,7740,568,6510,3631,8672,4830,1035,5978,1157,1594,6366,6561,5759,1880,5720,9183,4898,5703,701,8195,3791,3126,7424,4110,1332,5513,653,7759,5487,3954,8407,2891,1139,3511,3686,3712,7199,7556,6051,6507,5550,7181,5046,2449,8611,3427,5234,8010,5753,8802,2163,4058,5800,6390,3306,5557,8048,8044,3392,4915,5870,899,5936,1692,9213,2335,959,6083,7120
5614 5614,9085,9630,9091,9576,4999,6708,9533,8385,8600,2558,544,5467,10271,8092,3122,8525,3526,3561,1226,4374,10229,7006,8637,4133,7790,5351,2207,608,4373,9605,2259,9409,3890,7118,8693,7775,8735,8780,5529,10211,9852,4606,7823,508,5500,10268,10160,962,7592,6244,1819,1356,321,8023,240,3707,4190,9501,4185,8147,7743,1872,9001,8618,7826,6050,3055,5740,5796,9663,7725,7734,5352,4196,9681,975,1884,10076,5987,5584,8078,9862,9275,3934,10099,38,10092,8710,7859,6048,6286,5115,4076,7740,6774,5757,7803,2387,7772,4596,4874,4435,7677,1585,2916,4680,338,5665,5658,1088,3493,8447,4766,1659,6076,8050,1411,6857,5993,8506,2177,6272,236,627,6975,8097,8189,162,9186,5939,7975,4749,5378,5128,5481,5798,9928,9461,7649,4979,7847,4002,2867,2365,2384,5000,8308,4369,7874,9190,8790,5687,9658,1048,5965,9442,8672,5978,4830,3947,9736,1880,5759,6266,98,9703,7295,3126,6043,10025,4898,6018,5513,7485,2891,7759,5487,2449,7181,7556,3192,8701,2163,5800,7207,4990,4915,8048,3356,8044,8778,5870,5486,264,7918,5594,2264,3265,4021
5615 5615,6010,10235,6466,275,815,10083,4903,2513,5750,6494,2743,8191,6081,5855,7354,8089,6372,5836,3111,5151,4594,82,6468,2364,5443,8513,4018,4437,1359,6163,10094,9424,5582,10146,9876,3671,5684,965,8561,4287,7376,10063,3704,8810,5688,7393,5768,4584,7076,8924,2651,7010,9311,7515,7565,3797,8095,7262,6547,5546,4733,5927,6794,858,7129,4480,8736,7196,1740,8387,7417,6886,8441,2188,5256,7132,8471,6986,9420,6141,9844,1876,7305,6373,5241,9997,8302,2622,2786,1327,2369,3339,3323,4931,8525,6959,7989,5705,9188,4652,9526,4708,4669,7373,3561,739,667,7806,3198,446,7098,1226,8157,4374,176,4839,7837,3313,6757,3327,6294,6560,9775,10008,1258,5107,7711,8453,8831,9767,4267,8738,8375,6632,5351,7790,2207,634,3118,3124,5255,3476,3666,5412,5185,685,6742,3928,3943,4308,608,2764,7828,8180,5583,7118,2259,3890,8693,6186,9113,6519,5439,4656,8757,7775,9925,4713,9310,9417,9605,5598,9409,10001,9726,7563,8463,3985,2027,9455,9756,4373,2417,5145,2250,7473,10211,6188,1941,4203,6365,7823,8366,5741,3994,508,847,8369,304
7116 7116,8362,4446,6783,4613,4726,3690,7010,1725,6917,792,3122,2786,4931,6959,4652,4708,449,667,8157,176,4839,2473,7527,8738,8375,6632,1679,3476,2764,5583,7828,8180,6186,9113,5439,6519,4656,6314,8463,5145,1006,8366,3930,4212,8606,5063,5408,962,1704,321,8821,4275,2022,3593,2694,2744,1239,6077,7396,3692,940,8256,9331,5740,5303,4689,5966,4929,7832,7001,8039,9411,8216,8575,7698,3463,4386,8078,5473,975,4680,9945,5745,96,7475,4626,9017,1279,9125,7937,7518,5797,6999,5757,1343,6394,4874,5306,6185,6093,338,6591,6997,7929,8294,8038,7505,5808,8871,5002,8904,4709,5660,5373,1145,475,7477,1116,1448,1373,1138,6498,5756,6857,6436,8506,4534,12,7599,8129,7764,636,4382,3848,953,8784,7975,3337,6147,8546,5848,3989,5798,3774,6723,1926,6233,4979,7649,5579,6266,4002,8870,7503,8012,7847,3787,4983,8793,8308,2222,1643,2132,6085,8980,9042,5098,8901,8550,5965,568,1234,6510,7096,3011,4526,1035,2095,7259,9183,4918,7492,3791,256,8195,8596,5305,7866,1345,3747,1750,6481,1002,3511,8407,3972,8370,3409,3686
10253 10253,9820,9255,10058,5256,3526,7806,8859,8637,4133,9417,8832,9757,5668,9386,10080,8913,6843,2813,8551,9310,5598,8774,2417,4693,4173,9477,9852,8766,304,3786,9725,9951,8179,7380,9378,4190,4185,8718,9975,7668,7885,546,7660,10277,6866,4196,4596,9243,1880,9095,9466,8788,10076,9731,9945,4319,6404,2916,4671,7541,6684,74,3803,9108,9298,8058,7609,8291,7518,7483,2011,8597,7993,4465,5939,10186,1330,9963,10147,4002,8308,2384,5441,8790,8596,7087,6440,7247,10204,4769,8901,8694,6423,10009,8801,10117,8672,7954,9018,9265,9524,6357,9064,9839,9736,5703,9056,8195,8793,4762,2136,5513,10051,10302,9239,10246,6161,9443,5867,7199,9577,7556,5328,7728,5870,6053,4915,8991,10121,9970,8036,6068,4422,4021,5269,5854,5922,5923,5869,5417,4598,5943,8607,5158,5167,5161,6022,8202,9727,9302,6782,10112,8856,10166,3703,7180,8545,2573,5291,6585,6337,866,5694,10118,8120,9571,10193,6358,10307,8149,7973,9732,5849,9954,7432,9257,3080,9973,4746,1965,9539,8006,6509,7822,10153,7836,6227,4029,8011,8576,8472,8316,4279,6399,3543,10060,5606,6855,4112
4668 4668,5762,7143,809,3140,4947,4062,3479,4601,4650,7966,3240,6566,4256,4490,3339,1009,394,6959,5681,5705,5625,9526,4669,3561,3407,233,2521,446,4997,1226,8157,4839,2302,260,106,3861,672,5107,7790,5351,2207,1349,714,3048,4042,2076,5428,608,2764,7828,8180,5583,8463,5439,6519,4656,3435,7775,9605,7072,2380,4373,5145,623,6188,2508,7823,3994,8366,5500,3924,172,5666,9660,4212,5914,5729,5408,4352,6244,1356,1590,5273,6740,5531,8023,8445,3707,1964,8147,7885,7873,2312,1872,251,7743,3692,8256,7826,940,6050,5740,5303,4689,3055,5796,5551,2244,6866,5352,2071,7725,7734,7832,8405,1884,5074,8216,8575,3463,4386,5987,572,8078,1083,9862,5745,5584,96,9275,6314,7475,3934,4626,8822,5726,10092,7724,9017,7928,6048,6286,5115,10157,9125,7937,7518,5797,6774,6999,1233,212,5757,7803,2595,216,2387,9681,1875,5306,10309,7772,7677,6093,6185,338,6028,1023,941,4649,2896,7929,6997,1022,8294,4333,3836,2023,5665,1092,6421,7751,1088,4546,6342,3493,8500,8871,5808,5002,1532,1835,5660,6658,5373,1145,6573,909,1649
7118 7118,4374,10099,8693,3890,9409,2259,10211,1585,1819,7592,240,9501,8618,9001,9663,4435,975,9275,10076,38,10092,4680,5658,8447,98,6076,6272,5965,9186,7975,9928,5000,9461,2384,4369,7874,9190,6401,1772,9442,3829,938,9736,10151,7295,5487,7485,7181,1744,7876,9005,4990,7207,3356,3589,9597,6996,9727,7626,8560,9704,8034,1560,5540,3324,6351,7703,6478,2627,9863,10308,1928,7460,9488,9732,7628,7846,7270,9055,8371,4855,10049,9257,10176,1663,8108,1482,1066,9817,9893,9770,4180,10292,5810,51,10091,9828,9588,3161,9406,6765,6925,7949,3473,5010,9796,3272,3728,1044,2162,648,8668,6522,819,9989,9128,9585,9956,6871,1980,974,3036,7968,6700,9954,9744,9167,10082,8883,9582,9400,5510,9720,3574,6210,2370,9468,5892,9507,8986,1329,2108,7786,3170,7872,10159,9987,9702,9325,8731,3896,10183,8975,8428,8837,5817,8962,9274,4130,9946,9475,10265,818,6042,9366,10139,3636,9071,5692,5226,8687,53,2868,5197,6874,3090,9116,194,8669,6310,10029,9469,824,9932,9023,5766,8762,8429,27,3709,9664,10285,5528,512,6650,2382,4258,9553,2618
10252 10252,7887,2345,10269,8441,9188,446,10061,8831,9767,8453,4267,7711,8369,3994,8757,9993,5666,304,10197,5273,6740,7575,1964,6859,2312,4384,6050,8948,9117,10157,8640,9615,4338,9368,9095,8405,9569,9572,9681,8692,4649,1092,10117,8588,5002,8215,1113,7483,9016,10025,6272,9042,8745,9103,9295,10237,8784,9391,9186,2365,9461,3787,10147,468,10075,10198,4484,5054,9152,10204,8755,6049,8889,9209,9338,8519,4424,2377,9197,8016,9239,6161,3686,9451,6880,2036,8991,1576,8778,9213,3307,1472,3468,6442,6312,612,9374,6024,9732,8856,7304,9859,2292,8573,6288,9745,9715,10164,8037,10118,10024,8491,9571,899,6206,10270,2310,9671,3604,9200,2723,4625,9954,9005,1845,1071,9973,7942,3036,1470,10278,9994,1596,1860,9539,5154,10153,8011,3465,9581,2199,2425,10091,9704,7613,2243,9588,9585,8231,9343,1841,1925,3208,8098,3412,9406,9863,9488,1184,9380,9088,3610,10000,875,6142,7572,4245,974,7784,8883,9039,1216,7152,9145,9582,9400,9147,8645,6500,10228,9943,2277,529,8728,6929,2113,9135,8515,2209,8986,5369,9717,6299,8455,6203,1322,6890,224,8322
9524 9524,2236,9448,1932,8859,7514,9415,8830,5538,177,2870,3680,9761,10218,7051,10189,9282,8465,7958,7493,7364,8880,9394,8409,4565,8897,8674,7747,9028,9599,9593,8221,8680,7289,2918,9544,9687,7406,9277,8811,8567,7257,2492,9086,9317,1188,7469,7461,8832,9757,3786,9386,5668,6843,1330,8913,10080,2813,8551,9580,6771,5711,8744,112,8774,8508,181,4693,8102,4173,9428,9477,9852,6136,8766,9598,9253,9250,9251,9616,8860,9365,8876,8278,9514,9244,9229,9223,9214,8907,9446,9201,9271,9096,8749,9081,9725,7678,8795,5977,4671,9951,10160,8475,7819,7970,5355,7755,756,8163,8606,7511,9378,9975,10052,4134,8977,7668,7660,7885,7541,5418,4305,5592,2691,2008,6591,7396,8085,6866,7436,546,8618,9001,9243,9731,8788,10076,822,5120,6775,5441,4319,10196,7573,7957,7773,7325,2224,6684,6353,74,10009,8790,3803,8179,9743,9788,7954,7002,4776,293,9298,8901,7609,2424,8058,1023,5838,7459,5341,8291,9331,9190,6772,9572,2119,2127,1096,2211,5550,6357,7483,747,909,7518,8597,600,2335,9268,7993,4465,5897,5117,1028,10186,7126,9963,8308,2384
9257 9257,4062,8387,6749,8859,4374,8832,9757,10080,5668,9386,8913,6843,2813,8551,7118,2259,8693,3890,8774,9409,9455,4693,4173,9477,9852,10211,8766,10099,9660,9725,1819,9951,7592,240,9378,9975,9501,7885,7668,8618,9001,8179,6866,9663,975,9243,9275,8788,9731,10076,4319,38,4671,3786,10092,5441,7541,6684,74,3803,1585,10042,4435,9298,8058,4680,7609,5658,8291,8447,7660,7518,7483,6076,6272,7993,4465,10186,9186,7975,9928,9963,5000,9461,8308,2384,6404,4369,7874,9190,8790,7087,7247,10204,8901,5965,10009,10112,8801,6423,1772,10117,7954,6357,4769,9442,9018,9524,9064,9839,8597,98,9736,9056,8793,4762,8195,7295,2136,9195,1330,5487,9239,10246,7485,9443,6161,9577,7199,7181,1744,8611,7876,5328,7728,7207,9970,4990,5445,3356,6585,3589,9597,8607,8006,9727,6022,6440,9302,7626,6782,6399,10166,1560,3829,10302,3324,7703,2627,10151,6478,10024,8120,10193,9571,6053,8149,7460,10308,7973,1928,9732,722,7846,7628,10135,7270,8371,8560,9005,9973,1965,1663,10176,9539,8108,10153,6351,1482,1066,9652,6401,9770,8576,4180,10292,8472,5810,9828
9254 9254,9923,9122,5104,8533,4297,9264,2551,3310,9077,5426,7989,7098,4374,176,9722,4308,2259,3890,7118,8693,6186,9113,9409,5523,2417,2250,10211,3930,5063,1819,7592,240,10223,4275,1239,9501,9001,8618,10185,9191,4929,9663,9615,8640,4435,975,9243,5473,96,8788,9466,10076,9275,9945,10099,38,10196,10092,1093,3341,6394,10309,1585,4680,338,8294,5658,8447,7505,5373,6076,6498,9332,6272,627,9186,5798,7975,5965,6723,9928,9461,4002,3791,5000,6233,7503,2384,2222,4369,10290,7874,6381,8932,9190,10148,9308,1772,4830,8207,2127,9736,6266,6471,8793,98,2539,7295,6320,10236,5487,7485,7181,7245,9410,9094,5800,7207,4990,3356,3983,289,9442,6123,5594,7120,3589,6083,8267,7447,9597,297,6024,9727,7804,782,8100,7688,8266,9302,7699,8028,7626,6782,7584,6710,6366,3634,9758,9169,1560,8545,9036,9812,2662,10060,6351,6478,10031,3630,7703,7876,10151,1744,10024,2627,2978,6504,10193,10307,2677,1015,6511,7460,10308,7465,9732,1928,8954,8314,4692,8454,5211,801,8560,7270,8371,6996,9005,6449,9257,10176,10153,8108,1663,7591,1066,9770,4180
9527 9527,9748,8958,10030,7633,6035,7989,9526,7806,8859,4374,9757,9386,10080,6843,8551,8832,5668,8913,2813,2259,3890,7118,8693,9310,9417,5598,8774,9409,4693,2417,4173,9756,2250,9477,10211,9852,8766,304,9725,9951,1819,7592,7380,240,9378,8718,9501,9975,7885,7668,546,9001,8618,2145,5303,10277,8179,6866,9615,8640,975,9095,9243,9466,8788,9275,9731,9945,10076,10099,38,4319,6404,4671,10092,3786,9663,5441,7541,6684,74,3803,1585,4435,9108,9298,8058,1880,4680,7609,5658,8500,8291,7751,8447,7544,7660,7518,7483,6076,6272,7993,5088,8745,4465,627,10186,9186,5965,7975,9928,9963,9461,10147,5000,8308,2384,4369,7874,6381,9190,8790,7087,7247,10204,8901,7011,8694,10009,8801,6423,1772,10117,8842,9018,9265,6357,7954,9064,9839,9524,8597,9736,3829,6330,98,9056,8793,4762,6266,8195,7295,2136,1330,10051,5487,9239,10246,9443,6161,7485,5181,9577,7199,7181,5328,7728,9970,7207,10121,3356,4990,8036,42,4422,9442,3589,9597,8607,6022,9727,9302,6440,7626,6782,8856,10112,10166,4769,7180,1560,8545,10302,6585,7703,1744,2627,6478,10151
9252 9252,3533,10111,9211,8438,2236,8133,9384,10143,2598,6754,9548,534,3320,1391,6129,8615,10013,9905,5426,858,9172,7132,9420,9844,7533,5241,9358,7373,7806,8859,7098,1226,8113,7959,9084,9393,1104,9414,7077,8265,8111,8964,4308,9757,9386,10080,6843,8832,5668,8913,2813,8551,608,1356,9310,9417,8774,9605,5598,9854,8102,4693,4373,2417,4173,3074,9477,9852,8970,8766,9253,9250,9251,8860,8907,9446,9616,9365,8278,9229,8749,9081,9223,9514,8876,9201,9244,9271,9214,9096,7823,304,9909,2927,7937,9725,9951,1626,2289,6244,3707,7380,9378,8718,7885,9975,7668,7660,7743,8667,7826,10185,8256,8747,9389,546,6050,10277,7725,6866,7734,9243,9095,10309,5584,9466,9731,9862,9945,8788,10076,9275,5757,9191,4319,3786,3809,4671,10196,5441,10243,7541,7773,10223,6684,1185,293,9799,9125,74,9743,9788,6774,3803,7803,9681,7772,4874,7677,9108,9298,8058,338,7609,9331,10312,1088,8291,3493,8588,1581,7518,7483,3382,9016,6857,8506,2177,7993,236,4465,627,8189,6975,162,8725,9295,10186,7975,9391,5378,5481,8672,9963,7649,10147,6233,7847,2384
9253 9253,2236,1932,9282,7514,2918,5418,9415,8465,9028,8830,2224,8163,5538,7958,4134,177,7493,181,7406,2870,9277,8880,1188,9394,8811,5977,3680,10160,8567,8409,7364,9599,9593,8897,9761,10218,7051,10189,8221,7257,4565,2492,8680,9544,9086,9317,9687,8825,7289,7469,8674,2008,7747,7461,9580,9598,5711,6771,8744,112,822,8508,8102,9279,6136,7511,10188,756,8860,8907,9250,9251,9743,9446,8876,9244,9201,9271,9096,9788,8749,9616,9229,9223,9365,9081,8278,9214,9514,10052,7002,7678,8795,9837,9572,8977,5355,2119,8475,7970,7819,7755,6591,7396,8085,909,4776,2691,4305,5592,9268,6264,546,2335,7436,2127,5897,8618,9001,4165,6775,10196,5120,7773,6353,7957,7573,7325,3733,2627,5838,4214,1023,7556,8002,293,3882,9331,9524,6772,9190,2211,5341,1096,4460,10236,5550,6984,5117,1139,600,747,1987,8503,7459,1028,1694,7126,1040,4258,8199,4331,2573,9363,6525,6810,9177,7904,6510,10066,6271,9742,10051,9332,6000,4195,8437,9554,5451,6868,8842,9519,10278,4306,6904,2337,2060,2173,9169,7086,3468,7846,4769,4673,5315,4110,2817,10060,8808
9250 9250,2236,1932,9282,7514,2918,5418,9415,8465,9028,8830,2224,8163,5538,7958,4134,177,7493,181,7406,2870,9277,8880,1188,9394,8811,5977,3680,10160,8567,8409,7364,9599,9593,8897,9761,10218,7051,10189,8221,7257,4565,2492,8680,9544,9086,9317,9687,8825,7289,7469,8674,2008,7747,7461,9580,9598,5711,6771,8744,112,822,8508,8102,9279,6136,7511,10188,756,8860,8907,9253,9251,9743,9446,8876,9244,9201,9271,9096,9788,8749,9616,9229,9223,9365,9081,8278,9214,9514,10052,7002,7678,8795,9837,9572,8977,5355,2119,8475,7970,7819,7755,6591,7396,8085,909,4776,2691,4305,5592,9268,6264,546,2335,7436,2127,5897,8618,9001,4165,6775,10196,5120,7773,6353,7957,7573,7325,3733,2627,5838,4214,1023,7556,8002,293,3882,9331,9524,6772,9190,2211,5341,1096,4460,10236,5550,6984,5117,1139,600,747,1987,8503,7459,1028,1694,7126,1040,4258,8199,4331,2573,9363,6525,6810,9177,7904,6510,10066,6271,9742,10051,9332,6000,4195,8437,9554,5451,6868,8842,9519,10278,4306,6904,2337,2060,2173,9169,7086,3468,7846,4769,4673,5315,4110,2817,10060,8808
9251 9251,2236,1932,9282,7514,2918,5418,9415,8465,9028,8830,2224,8163,5538,7958,4134,177,7493,181,7406,2870,9277,8880,1188,9394,8811,5977,3680,10160,8567,8409,7364,9599,9593,8897,9761,10218,7051,10189,8221,7257,4565,2492,8680,9544,9086,9317,9687,8825,7289,7469,8674,2008,7747,7461,9580,9598,5711,6771,8744,112,822,8508,8102,9279,6136,7511,10188,756,8860,8907,9253,9250,9743,9446,8876,9244,9201,9271,9096,9788,8749,9616,9229,9223,9365,9081,8278,9214,9514,10052,7002,7678,8795,9837,9572,8977,5355,2119,8475,7970,7819,7755,6591,7396,8085,909,4776,2691,4305,5592,9268,6264,546,2335,7436,2127,5897,8618,9001,4165,6775,10196,5120,7773,6353,7957,7573,7325,3733,2627,5838,4214,1023,7556,8002,293,3882,9331,9524,6772,9190,2211,5341,1096,4460,10236,5550,6984,5117,1139,600,747,1987,8503,7459,1028,1694,7126,1040,4258,8199,4331,2573,9363,6525,6810,9177,7904,6510,10066,6271,9742,10051,9332,6000,4195,8437,9554,5451,6868,8842,9519,10278,4306,6904,2337,2060,2173,9169,7086,3468,7846,4769,4673,5315,4110,2817,10060,8808
6778 6778,6155,8942,6856,8820,8015,267,7412,7363,4315,7471,9248,136,465,5632,6345,2666,1636,6513,1452,687,7112,2638,283,6175,6317,128,8234,394,7373,446,8157,4839,6148,7985,6608,4658,5442,6061,5111,2764,7828,8180,5583,6314,6519,5439,4656,79,8463,7072,5145,3994,9782,8366,5666,4212,5228,5408,2514,3580,1964,57,5903,5273,6740,2312,3692,8256,940,6501,5303,7832,8405,8216,8575,3463,4386,8078,5745,4626,4734,9017,8598,141,5788,949,7937,5797,7518,6999,5757,8889,7769,5306,3530,6093,6185,4649,7929,4481,8294,6997,1092,8871,5002,5094,5660,1145,7993,4384,6857,6498,4534,7599,6272,8129,7764,4382,6985,3848,10186,8784,3337,3774,6037,6723,9461,7649,8870,7847,2365,8012,3787,2384,4983,8308,2222,350,2635,6085,2132,8980,9042,10204,8550,6510,7096,6049,1035,7954,2095,3947,8215,6366,7259,9965,7492,137,126,7424,2377,7866,2273,1345,9197,8016,6320,5969,3511,8407,3712,5416,7199,9738,7181,5046,8849,10164,4137,8611,9094,5234,5753,8010,5098,8802,3306,6359,8778,468,3392,2036,9442,959,7918,6123,7120,3307,4021
6779 6779,1994,5465,5938,963,668,6261,6062,5960,2308,6691,4043,6323,6981,5087,7021,548,2811,6903,325,1540,3506,1763,115,6081,6546,5997,6956,6372,4806,1229,6157,6689,463,6305,210,6380,4249,419,6544,6034,725,1588,5582,6428,458,2955,4849,4219,395,998,6915,6,3425,2832,1822,1665,1283,88,3498,4843,2633,501,6639,1165,1196,867,647,3269,6175,6728,6986,6141,792,128,5906,2622,3323,2241,6873,5681,5705,3526,4669,3262,233,667,3198,4984,4839,6294,6560,7389,5107,8637,4133,1349,714,3476,685,3666,5412,5185,6742,3928,3943,5350,4320,5439,6519,4656,6314,3302,2027,5145,6365,1941,6188,6528,2045,1281,4212,936,9883,4781,5408,5729,4630,1538,4352,3580,6565,4856,57,5903,4190,1590,1764,5531,2380,2600,2418,2744,2694,1197,5592,2691,4305,3692,6501,940,7436,855,3438,3773,5740,4689,5796,3706,5966,2244,7725,5551,5352,9368,7001,2520,4196,7962,3463,4386,1960,9862,5745,4626,8213,10092,6286,1161,10157,4185,5797,1159,1233,6774,6999,2907,212,5757,2387,1343,1875,4776,5306,633,5313,8058,4596,6185,6093
6774 6774,6854,501,1226,9605,7823,4373,608,1356,6244,3707,3493,7743,2177,7826,6050,7725,9681,7734,5584,9862,9275,5757,7772,7803,7677,338,4766,1088,3947,5759,7550,8506,8050,6857,6975,236,627,8189,5720,162,8701,264,5378,8672,5481,7649,7847,6266,8308,5687,9658,8540,938,6043,2258,6297,6018,10307,852,9973,227,4392,8573,8719,7918,5431,5594,5081,9597,8035,7528,7830,5844,3447,7960,8202,6064,6024,1005,8176,7068,7626,8591,9893,8397,7865,7911,4160,7555,783,8321,3436,1624,6196,6921,6227,10292,3640,6516,9135,8957,4029,7037,2191,7397,841,7328,7771,692,4230,8168,7128,7963,5621,5926,3161,6925,7521,7713,9953,9069,7907,6063,818,9478,7901,9621,4202,5704,7615,9664,1264,5904,8541,6890,6137,1733,9262,8272,7252,7278,6776,2897,496,3847,8410,6493,9325,6525,8723,2833,6425,788,6541,8625,7947,8574,6865,9309,7810,3181,8496,6731,4982,5724,8669,9912,4273,5476,6247,4810,2647,8394,7031,787,5766,3814,9654,7600,9303,9602,7782,8164,6262,2842,7952,6079,9057,8184,2741,4530,9545,203,5589,8201,9435,5040,5036,5266
6775 6775,10158,10140,1932,9282,7514,2918,9415,8465,9028,8830,2224,8163,5538,7958,4134,177,7493,181,7406,2870,9277,8880,1188,9394,8811,3680,8567,8409,7364,9599,9593,8897,9761,10218,7051,10189,8221,7257,4565,2492,8680,6264,9544,9086,9317,9687,8825,7289,7469,8674,7747,7461,9580,9598,5711,6771,8744,112,822,8508,8102,6136,5977,10160,8860,8907,9253,9250,9251,9743,9446,8876,9244,9201,9271,9096,9788,8749,9616,9229,9223,9365,9081,8278,9214,9514,756,7511,7678,8795,9837,9572,7002,5355,2119,8475,7970,7819,7755,5418,8977,2008,6051,6342,4424,6591,7396,4776,2691,4305,5592,909,8085,6142,2335,7436,4484,546,10052,5897,8618,9001,5120,10196,7773,7957,7573,6353,7325,9279,2127,4214,5838,1023,293,8842,8002,6425,9524,9331,9190,5341,5956,10278,6772,1096,2211,9268,7459,4460,5550,1139,6984,747,600,5117,8503,1694,1028,3468,7126,4165,10236,1040,7846,4258,8199,4331,9363,6810,2627,9177,3733,8280,8848,6510,10066,9941,3882,9742,6000,8867,9332,10051,1987,4195,8437,10188,7556,6868,5451,10122,9519,4306,9169,6904,2173,2337,2060
6776 6776,5974,1681,8302,1226,8157,176,8356,608,2764,7828,8180,5583,8463,6186,3930,9113,9605,4373,7823,8366,8682,5063,6555,6244,1356,1228,3707,4275,1239,7743,8256,7826,6050,5303,9117,4929,10277,7725,7734,7832,8216,8575,8078,5473,5584,96,9945,9862,9275,5757,9017,1093,7518,7937,6774,7803,6394,7772,9681,7677,338,7929,8294,7505,1088,3493,4766,8871,5002,1623,5660,5373,1680,8050,6498,6857,8506,2177,7599,236,4534,8129,627,6975,7764,4382,162,8189,8784,1972,1969,5798,5378,3774,8856,8672,5481,6723,4002,3791,6233,7649,8870,7503,6266,7847,8308,2222,2132,5687,8980,9042,9658,8550,8875,5759,3947,8793,7259,7492,6043,7866,1345,2258,6018,8540,10307,8407,1341,5046,9094,9410,8701,7245,5800,7207,468,289,7918,3983,264,5594,6123,8267,4021,8035,9597,7447,8152,8695,7830,4598,7487,8607,3447,297,3624,8869,7960,1005,8202,6024,6710,8100,7804,782,7688,8266,7699,8028,7626,6782,6746,9758,716,3634,8545,9112,1810,7550,270,10060,3630,227,5777,8724,6504,7864,7313,8149,1015,7865,6511,5897,4392,7465,7911,8719,5996
